Fasta headers,P,P,P,TPA,TPA,TPA,BHET,BHET,BHET,PET,PET,PET,PETB,PETB,PETB,P_relabun,TPA_relabun,BHET_relabun,PET_relabun,PETB_relabun,P,TPA,BHET,PET,PETB,P_sd,TPA_sd,BHET_sd,PET_sd,PETB_sd,P_TPA_fc,P_BHET_fc,P_PET_fc,P_PETB_fc,TPA_BHET_fc,TPA_PET_fc,TPA_PETB_fc,BHET_PET_fc,BHET_PETB_fc,PET_PETB_fc,P_TPA_ttest,P_BHET_ttest,P_PET_ttest,P_PETB_ttest,P_TPA_ttest_sig,P_BHET_ttest_sig,P_PET_ttest_sig,P_PETB_ttest_sig,TPA_BHET_ttest,TPA_PET_ttest,TPA_PETB_ttest,TPA_BHET_ttest_sig,TPA_PET_ttest_sig,TPA_PETB_ttest_sig,BHET_PET_ttest,BHET_PETB_ttest,BHET_PET_ttest_sig,BHET_PETB_ttest_sig,PET_PETB_ttest,PET_PETB_ttest_sig
GFJPDDAG_01718 Cyclodextrin-binding protein,24.25537,25.17718,24.31264,22.28205,23.15439,21.15656,24.17394,24.51051,24.12132,20.85932,23.30466,23.68528,21.40215,21.40218,20.02816,0.04702612843893335,0.01704998682922007,0.03958123427919558,0.020803212269127885,0.03964819727074772,24.581729999999997,22.197666666666667,24.26859,22.616419999999994,20.944163333333332,0.4216953798656092,0.8177903510612542,0.1724068461517692,1.2521363620096115,0.6477121687052738,-2.38406333333333,-0.3131399999999971,-1.9653100000000023,-3.6375666666666646,2.070923333333333,0.41875333333332776,-1.2535033333333345,-1.6521700000000052,-3.3244266666666675,-1.6722566666666623,0.021498633905134602,0.3860665256107953,0.1032321400920839,0.002646264570356229,+,,,+,0.024800719032336466,0.7123312589663007,0.16449457175768,+,,,0.1382156518687898,0.002175409793064692,,+,0.1687374474981502,
GFJPDDAG_01719 Neopullulanase,19.13628,19.38147,19.9266,20.28185,20.72204,20.69361,20.72069,20.91605,20.50726,20.02748,18.80668,20.98864,22.21501,20.12536,19.51724,0.001370887951141643,0.0055016539053933345,0.0033701699915153925,0.003256331878308203,0.03165196946995827,19.48145,20.565833333333334,20.71466666666667,19.940933333333334,20.619203333333335,0.33030130275250247,0.2011416854414381,0.1669421585127282,0.8928811434651062,1.1553936332503976,1.084383333333335,1.2332166666666708,0.4594833333333348,1.137753333333336,0.14883333333333582,-0.6249000000000002,0.05337000000000103,-0.773733333333336,-0.09546333333333479,0.6782700000000013,0.01660147717415205,0.009223162157858802,0.5323652794683167,0.25160442920942655,+,+,,,0.46582956048987423,0.3889393340102351,0.951773510919308,,,,0.29474787156983323,0.9135054756805083,,,0.5471126803987814,
GFJPDDAG_01721 Nitrogen regulatory protein P-II,19.37538,20.45101,20.26272,20.75002,20.11065,21.18347,20.1059,20.15403,21.13715,20.54268,19.75045,20.32129,21.57849,19.79309,20.35653,0.0020046689234056838,0.005960411982857789,0.002835981319255107,0.003909871184047825,0.03071894360711541,20.029703333333334,20.68138,20.46569333333333,20.20480666666667,20.576036666666663,0.4690185138018426,0.4406580498148952,0.4751979697160144,0.3337497749645517,0.7452295720261118,0.6516766666666669,0.43598999999999677,0.17510333333333605,0.5463333333333296,-0.21568666666667013,-0.47657333333333085,-0.10534333333333734,-0.2608866666666607,0.1103433333333328,0.3712299999999935,0.22539062190830217,0.40802339616818556,0.689224977232161,0.4297814011785308,,,,,0.6623943233841183,0.28973092338317796,0.8717322780045069,,,,0.5597216654697772,0.8684350645420296,,,0.5552616311160479,
GFJPDDAG_01727 Asparagine synthetase [glutamine-hydrolyzing] 3,21.39215,20.32917,20.31707,20.59657,20.73217,20.84513,23.84566,24.15406,23.3765,20.00344,21.209,20.62644,20.5216,19.87919,21.72213,0.003145139463489563,0.006141773830469655,0.02844746179120996,0.005188344982238778,0.03365292576790333,20.679463333333334,20.72462333333333,23.79207333333333,20.61296,20.70764,0.5039697848967621,0.10161441017668535,0.31969103473336424,0.4922601014368989,0.7637910369117106,0.04515999999999565,3.1126099999999965,-0.06650333333333336,0.02817666666666696,3.067450000000001,-0.111663333333329,-0.016983333333328687,-3.17911333333333,-3.0844333333333296,0.09468000000000032,0.9071290917904491,0.0018010185321071146,0.9002444419195148,0.9673534225627747,,+,,,0.00020624519646495645,0.7690928233544856,0.9766263275606384,+,,,0.0015613412573523976,0.006219774817191813,+,+,0.8899813349266031,
GFJPDDAG_01730 hypothetical protein,20.72657,20.5695,21.27355,20.45533,21.16011,20.47671,23.28263,21.14009,22.4665,20.36686,20.50545,19.21654,22.43573,21.56598,20.36674,0.0035558652595690655,0.006026896904270272,0.010087951662399754,0.003462780827486856,0.056538826423089966,20.85654,20.697383333333335,22.296406666666666,20.029616666666666,21.456149999999997,0.3017623251280162,0.3273135623357038,0.8829187276427102,0.5777092962343224,0.8482243715354247,-0.1591566666666644,1.439866666666667,-0.8269233333333332,0.5996099999999984,1.5990233333333315,-0.6677666666666688,0.7587666666666628,-2.2667900000000003,-0.8402566666666687,1.4265333333333317,0.6397364724280845,0.09449491800174009,0.14721984509332206,0.3995840119462758,,,,,0.07423376008170843,0.2280205156602968,0.3032970358219657,,,,0.038468667602169465,0.3867276422547656,+,,0.12075201559325241,
GFJPDDAG_01739 ATP-dependent helicase/nuclease subunit A,19.67438,20.0056,19.10364,21.35044,20.82314,20.49847,20.26263,20.0975,19.98777,22.57115,22.35123,19.67401,22.93732,20.36569,20.34262,0.0014826732138066782,0.0068910096910651236,0.0022254874464422204,0.009811300703992035,0.04784280370448448,19.59454,20.89068333333333,20.115966666666665,21.53213,21.21521,0.3725263119118801,0.3510790952034717,0.11296833843554986,1.3169532141525255,1.2177520807619255,1.2961433333333332,0.5214266666666667,1.9375900000000001,1.6206700000000005,-0.7747166666666665,0.6414466666666669,0.3245266666666673,1.4161633333333334,1.0992433333333338,-0.31691999999999965,0.02314934551824965,0.13109877586153376,0.1158349238273953,0.14627197864536565,+,,,,0.04111567584919413,0.5420992916087226,0.7355734645057954,+,,,0.20430165200814326,0.27257318595397634,,,0.8149934400527084,
GFJPDDAG_01742 Acetyltransferase,19.55755,20.29927,19.31544,20.133,20.4472,20.62541,20.0682,20.04237,19.68269,20.18453,20.23934,20.11368,22.27524,20.35476,20.88573,0.0016219702124300826,0.0049106093348492115,0.0019578108150930746,0.0038410420114666083,0.046428218925411165,19.724086666666665,20.40187,19.931086666666666,20.17918333333333,21.171909999999997,0.4185540293545019,0.20356490971350288,0.175959228674018,0.05143960233991787,0.8097263331521342,0.6777833333333341,0.20700000000000074,0.45509666666666604,1.4478233333333321,-0.47078333333333333,-0.22268666666666803,0.7700399999999981,0.2480966666666653,1.2408233333333314,0.9927266666666661,0.10852068916127981,0.5542015005309763,0.20166107451322995,0.0880036468494421,,,,,0.06862368161266581,0.208022084401748,0.26211424495833735,,,,0.12817039676614095,0.10160336858373416,,,0.15861917852765361,
GFJPDDAG_01745 Acetyl-CoA acetyltransferase,20.47008,18.66578,18.48252,21.47352,20.32438,21.44751,19.17418,20.92831,20.34606,20.99012,20.29176,20.46925,21.62531,20.69312,22.56623,0.001132716893146806,0.00786711889103136,0.0022778478154569107,0.005084212780406048,0.06370081971299246,19.206126666666666,21.081803333333333,20.149516666666667,20.58371,21.62822,0.8968759031710505,0.5356844278947155,0.7294815399233137,0.2963696915453181,0.7646967238062422,1.875676666666667,0.9433900000000008,1.3775833333333338,2.4220933333333328,-0.9322866666666663,-0.4980933333333333,0.5464166666666657,0.434193333333333,1.478703333333332,1.044509999999999,0.06403721434770676,0.3127452091826045,0.1081439936917938,0.04384285189114694,,,,+,0.21889971180367176,0.31399589993198807,0.4543848013303924,,,,0.47904654930910384,0.11897343915300819,,,0.14604244341518768,
GFJPDDAG_01746 3-oxoacyl-[acyl-carrier-protein] reductase FabG,21.64381,21.20699,20.46284,20.72585,20.98007,21.06716,20.6814,20.64585,19.78019,21.1615,20.00212,20.64365,21.00532,21.51028,21.26443,0.004222821673790381,0.0070537578646540046,0.0026524055205482617,0.005150590146386514,0.04935177374972144,21.104546666666668,20.924360000000004,20.369146666666666,20.602423333333334,21.260010000000005,0.4875404343117486,0.1448006263798607,0.41670806490342255,0.4742117843561268,0.20617274747162895,-0.18018666666666405,-0.735400000000002,-0.5021233333333335,0.15546333333333706,-0.555213333333338,-0.3219366666666694,0.3356500000000011,0.23327666666666858,0.8908633333333391,0.6575866666666705,0.6426612145325915,0.18021224054045282,0.3553891546546044,0.6992037398045243,,,,,0.14970634120352302,0.410452362198582,0.13265244884820193,,,,0.6288686519370281,0.05354545995130507,,,0.1465010424736938,
GFJPDDAG_01755 HTH-type transcriptional regulator MalT,19.38486,18.3908,19.7705,20.92299,21.26831,21.41318,18.80674,20.4023,19.38433,20.93293,20.21317,20.01393,22.02979,19.32953,20.98909,0.001113972788134833,0.008547635490651604,0.0014837808536645799,0.004435175142340623,0.035452694265321015,19.182053333333332,21.20149333333333,19.531123333333333,20.38667666666667,20.782803333333334,0.5812291174934565,0.20562086345721145,0.659602981817261,0.3947308555909398,1.1119852092941207,2.0194399999999995,0.3490700000000011,1.2046233333333376,1.6007500000000014,-1.6703699999999984,-0.8148166666666619,-0.418689999999998,0.8555533333333365,1.2516800000000003,0.39612666666666385,0.00979061427079216,0.6044129498892996,0.07239287950498685,0.1455221936408177,+,,,,0.026803350014695485,0.06074449519038325,0.6282194929025033,+,,,0.1905974339288755,0.24280122509520183,,,0.6597138030436653,
GFJPDDAG_01762 Protease HtpX,26.02802,25.11724,26.7934,26.97454,27.53245,26.67357,26.22155,25.85505,25.7057,26.97695,28.20228,27.64217,21.12541,20.23836,20.67774,0.12391559816546582,0.4960077043985143,0.12498299694312244,0.6614314081410609,0.033025840330267016,25.97955333333333,27.060186666666667,25.92743333333333,27.607133333333334,20.680503333333334,0.6851471130267489,0.3558278865156889,0.21672534974529947,0.5008519929302688,0.36214191751607794,1.0806333333333349,-0.052120000000002165,1.6275800000000018,-5.299049999999998,-1.132753333333337,0.5469466666666669,-6.3796833333333325,1.679700000000004,-5.246929999999995,-6.926629999999999,0.11886950745526398,0.9232393376646084,0.05342074450099126,0.0006398621317357495,,,,+,0.01838087524632117,0.27649918304098536,5.891335101441119e-05,+,,+,0.012130485327068934,6.145690948601516e-05,+,+,9.261680939418481e-05,+
GFJPDDAG_01775 Short-chain-enoyl-CoA hydratase,21.48188,22.64821,21.19075,20.14913,20.09083,22.1617,20.36422,19.97744,19.62681,21.04801,20.85257,21.18301,21.74435,21.57801,20.41385,0.006714472163429871,0.006473677006101687,0.0020386932191919964,0.006917150007291441,0.048854629204829914,21.773613333333333,20.80055333333333,19.98949,21.027863333333332,21.245403333333332,0.6297505676765108,0.9627702767304126,0.3011669292380337,0.13565167288152222,0.5919053744945686,-0.9730600000000038,-1.7841233333333335,-0.745750000000001,-0.5282100000000014,-0.8110633333333297,0.2273100000000028,0.4448500000000024,1.0383733333333325,1.255913333333332,0.21753999999999962,0.29768813302648683,0.022466761858169284,0.17693872199048846,0.43615921853976125,,+,,,0.3190147836820293,0.7575174193818689,0.6074360609508362,,,,0.011283218152625216,0.05555012651724843,+,,0.6390686954406715,
GFJPDDAG_01776 hypothetical protein,19.28735,17.92669,19.36165,21.11153,20.59111,20.50676,19.82656,21.07767,19.30193,20.31286,19.73974,21.54317,22.47779,19.43991,21.20473,0.000890213936189887,0.00619240023116912,0.002153785679374366,0.0049049476658671425,0.0423952295586284,18.858563333333333,20.73646666666667,20.06872,20.531923333333335,21.040809999999997,0.6596317429866118,0.26743610904704285,0.7448911491397036,0.7523658237999793,1.2456139178199097,1.877903333333336,1.2101566666666663,1.6733600000000024,2.1822466666666642,-0.6677466666666696,-0.20454333333333352,0.3043433333333283,0.4632033333333361,0.9720899999999979,0.5088866666666618,0.020276952273874875,0.16053841326559842,0.07723160860179845,0.09373846269860259,+,,,,0.29873157312139287,0.7354779809288192,0.7524707259119385,,,,0.5695906567983913,0.3971642266924168,,,0.6468459963940736,
GFJPDDAG_01777 Long-chain-fatty-acid--CoA ligase,20.69677,17.90515,20.40083,21.14822,20.44195,20.67935,20.33595,20.50478,20.37708,20.74255,20.36909,21.14657,22.25782,18.35304,19.60672,0.0015596734378182811,0.006279017005951869,0.0027209140091138343,0.005716178929461492,0.021668790142784493,19.667583333333333,20.756506666666667,20.405936666666666,20.752736666666667,20.072526666666665,1.2520712337917879,0.2934498158496988,0.0718814887312598,0.3174866020620225,1.627791673839813,1.0889233333333337,0.7383533333333325,1.0851533333333343,0.4049433333333319,-0.35057000000000116,-0.003769999999999385,-0.6839800000000018,0.3468000000000018,-0.33341000000000065,-0.6802100000000024,0.2972257833838491,0.45189422647742217,0.3005234806592466,0.7941749517790121,,,,,0.1761461613215704,0.9907511665445923,0.5900734499099762,,,,0.20637125249430582,0.7866684398330817,,,0.5929971353794941,
GFJPDDAG_01778 Lipoate-protein ligase LplJ,21.78903,22.51391,21.7784,20.26827,20.94592,21.20057,19.38277,19.79778,19.72476,21.42935,20.23307,20.74519,21.20649,19.34203,20.64774,0.008004293070553673,0.0064933008438194965,0.001594670138199399,0.005916939225265468,0.027166811890818453,22.027113333333332,20.80492,19.635103333333333,20.802536666666665,20.39875333333333,0.34424457897773064,0.39345187973456947,0.18089972071718455,0.49005981929646925,0.7812590449751952,-1.2221933333333332,-2.392009999999999,-1.2245766666666675,-1.6283600000000007,-1.1698166666666658,-0.002383333333334292,-0.40616666666666745,1.1674333333333315,0.7636499999999984,-0.40378333333333316,0.02976029102413735,0.0009615772769817547,0.04448556754669195,0.054241982829010764,+,+,+,,0.018773320555347223,0.9959776465050414,0.5472586816028059,+,,,0.03416699244081808,0.2493187411814773,+,,0.5693184362958108,
GFJPDDAG_01779 Ribonuclease BN,20.60857,19.8848,19.23569,21.50383,21.15156,21.34662,20.53566,20.50838,20.02902,21.85568,20.38684,20.02558,23.58391,20.08361,20.78709,0.0018446502765506448,0.009369911271637344,0.0026314196861358507,0.005729255763286194,0.05767563318489128,19.90968666666667,21.33400333333333,20.357686666666666,20.756033333333335,21.48487,0.5607521040134891,0.14409007236987445,0.23266912548844043,0.7914308942387546,1.511775494531733,1.4243166666666625,0.44799999999999685,0.8463466666666655,1.5751833333333316,-0.9763166666666656,-0.577969999999997,0.15086666666666915,0.3983466666666686,1.1271833333333348,0.7288366666666661,0.025372828157103733,0.3555935792409291,0.28475097392729837,0.23926194603539175,+,,,,0.007255771360998732,0.3670544175662026,0.8950606959299399,+,,,0.532166032795235,0.3561756521108064,,,0.5784046280371177,
GFJPDDAG_01781 hypothetical protein,21.78041,20.76693,23.52552,21.15979,20.81102,21.66335,22.83744,23.69668,22.80414,21.89333,20.23336,20.34779,23.32151,20.27625,20.09241,0.007988625644489421,0.00860645264955452,0.01776428884475374,0.006009067287579814,0.048337692480085286,22.024286666666665,21.211386666666666,23.112753333333334,20.824826666666667,21.230056666666666,1.1393160429056652,0.349869755988648,0.41312224706764733,0.7569888093551236,1.4807840424435814,-0.8128999999999991,1.088466666666669,-1.1994599999999984,-0.7942299999999989,1.901366666666668,-0.38655999999999935,0.018670000000000186,-2.2879266666666673,-1.8826966666666678,0.40522999999999954,0.3893772954500198,0.2728808330405468,0.2827149520899062,0.580130806344501,,,,,0.007668169140491261,0.5479067484577641,0.9869861552067509,+,,,0.01991327656665814,0.15832686171124946,+,,0.7477537319204908,
GFJPDDAG_01784 Spore germination protein YaaH,26.86467,25.79067,28.01972,27.05693,27.36135,26.85994,26.69777,26.59021,26.12957,27.32509,28.24372,27.91251,22.11205,20.65185,20.20486,0.23318760987991813,0.5073269719865628,0.18236326863536179,0.7703771364823458,0.04091638264105244,26.89168666666667,27.092740000000003,26.472516666666667,27.827106666666666,20.989586666666668,0.9102063505357212,0.2062599720417577,0.24644350337461726,0.3798601200734586,0.8144089742602028,0.2010533333333342,-0.41917000000000115,0.935419999999997,-5.902100000000001,-0.6202233333333353,0.7343666666666628,-6.103153333333335,1.3545899999999982,-5.48293,-6.837519999999998,0.7758198228849632,0.5636952058656137,0.2509247599123626,0.002398098328640796,,,,+,0.05247783821222821,0.07414023418124276,0.0005061730732762349,,,+,0.01336215657584453,0.000804321460583135,+,+,0.0004229031640438007,+
GFJPDDAG_01786 Ferrochelatase,21.64342,21.11667,21.58486,21.5296,19.77434,20.38659,21.56556,20.55131,21.7876,20.17697,20.68969,21.20575,22.20879,20.59776,20.75974,0.005359050178869165,0.005492801106441924,0.0050617796181856335,0.005475982148452995,0.04697376626730768,21.448316666666667,20.563509999999997,21.30149,20.69080333333333,21.188763333333334,0.23572505457747914,0.72742006740718,0.5381467982499448,0.41999841407107885,0.7242928416201708,-0.8848066666666696,-0.14682666666666577,-0.7575133333333355,-0.25955333333333286,0.7379800000000039,0.12729333333333415,0.6252533333333368,-0.6106866666666697,-0.11272666666666709,0.4979600000000026,0.17709282560991804,0.7416061339491897,0.09017978332143188,0.6550514370702769,,,,,0.3129695391262816,0.8407807399596906,0.43759378380454433,,,,0.274501102859212,0.8683482908002749,,,0.44763139623922915,
GFJPDDAG_01787 Uroporphyrinogen decarboxylase,21.93398,19.41087,20.32559,20.49278,20.37589,21.20249,20.48699,20.16272,20.89166,20.69966,19.45698,20.29967,22.62691,18.23863,21.63599,0.002888807340462285,0.005997738904395273,0.002932121113199149,0.0037696164590785737,0.036729398521679495,20.55681333333333,20.690386666666665,20.51379,20.152103333333333,20.83384333333333,1.0429506828971131,0.3652425550537929,0.2981912818980468,0.5179416546506199,1.879154028764598,0.13357333333333443,-0.04302333333333053,-0.4047099999999979,0.2770299999999999,-0.17659666666666496,-0.5382833333333323,0.14345666666666546,-0.3616866666666674,0.3200533333333304,0.6817399999999978,0.8725675305039889,0.9579593392974479,0.6488191214717218,0.8642187639269867,,,,,0.6243736302535056,0.29595531605306324,0.9207009482644154,,,,0.44031508962769145,0.8236557992228297,,,0.6468031056785115,
GFJPDDAG_01788 Heme-degrading monooxygenase HmoB,23.57715,22.67012,22.84125,20.62338,19.65851,20.95575,19.7394,20.87203,19.26876,21.66371,19.62741,20.7438,21.12601,20.5899,21.42937,0.016035165341418696,0.004947085109131472,0.001997531189365949,0.0054287538724725895,0.04261964582301632,23.029506666666666,20.412546666666668,19.960063333333334,20.678306666666668,21.048426666666668,0.3934939937138669,0.5501793193940395,0.6728733923670595,0.8326049303374442,0.3470752564246289,-2.616959999999999,-3.069443333333332,-2.3511999999999986,-1.9810799999999986,-0.45248333333333335,0.2657600000000002,0.6358800000000002,0.7182433333333336,1.0883633333333336,0.37012,0.005429199993660208,0.005093879011086586,0.0225429624536559,0.005926579296207482,+,+,+,+,0.5024344527131149,0.7255902083112837,0.23901773262693476,,,,0.3964274627534622,0.11183571932537832,,,0.5928534103545826,
