#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-1D4DCAEC1C1DDBC2-317EA3B81877B768
#datatype	hitsStandard Results
#status	0
#Start time	2019-06-07T14:37:35	Run time	0:00:06:46
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#188 - >GFJPDDAG_04199 Ribose-phosphate pyrophosphokinase	specific	234929	10	319	0	558.195	PRK01259	PRK01259	 - 	cl35147
Q#188 - >GFJPDDAG_04199 Ribose-phosphate pyrophosphokinase	superfamily	234929	10	319	0	558.195	cl35147	PRK01259 superfamily	 - 	 - 
Q#188 - >GFJPDDAG_04199 Ribose-phosphate pyrophosphokinase	specific	223538	7	319	7.6666e-172	478.62	COG0462	PrsA	 - 	cl33889
Q#188 - >GFJPDDAG_04199 Ribose-phosphate pyrophosphokinase	superfamily	223538	7	319	7.6666e-172	478.62	cl33889	PrsA superfamily	 - 	 - 
Q#188 - >GFJPDDAG_04199 Ribose-phosphate pyrophosphokinase	specific	273523	10	319	1.64813e-152	429.391	TIGR01251	ribP_PPkin	 - 	cl36854
Q#188 - >GFJPDDAG_04199 Ribose-phosphate pyrophosphokinase	superfamily	273523	10	319	1.64813e-152	429.391	cl36854	ribP_PPkin superfamily	 - 	 - 
Q#188 - >GFJPDDAG_04199 Ribose-phosphate pyrophosphokinase	specific	338949	10	126	1.05044e-78	235.004	pfam13793	Pribosyltran_N	 - 	cl38438
Q#188 - >GFJPDDAG_04199 Ribose-phosphate pyrophosphokinase	superfamily	338949	10	126	1.05044e-78	235.004	cl38438	Pribosyltran_N superfamily	 - 	 - 
Q#188 - >GFJPDDAG_04199 Ribose-phosphate pyrophosphokinase	specific	206754	154	280	2.29873e-14	68.5764	cd06223	PRTases_typeI	 - 	cl00309
Q#188 - >GFJPDDAG_04199 Ribose-phosphate pyrophosphokinase	superfamily	351014	154	280	2.29873e-14	68.5764	cl00309	PRTases_typeI superfamily	 - 	 - 
Q#189 - >GFJPDDAG_04200 General stress protein CTC	specific	235534	1	182	9.28529e-65	198.504	PRK05618	PRK05618	 - 	cl35350
Q#189 - >GFJPDDAG_04200 General stress protein CTC	superfamily	235534	1	182	9.28529e-65	198.504	cl35350	PRK05618 superfamily	 - 	 - 
Q#189 - >GFJPDDAG_04200 General stress protein CTC	non-specific	273237	5	179	2.86966e-47	153.289	TIGR00731	bL25_bact_ctc	 - 	cl36731
Q#189 - >GFJPDDAG_04200 General stress protein CTC	superfamily	273237	5	179	2.86966e-47	153.289	cl36731	bL25_bact_ctc superfamily	 - 	 - 
Q#189 - >GFJPDDAG_04200 General stress protein CTC	specific	198379	4	93	3.96057e-32	111.793	cd00495	Ribosomal_L25_TL5_CTC	 - 	cl00787
Q#189 - >GFJPDDAG_04200 General stress protein CTC	superfamily	351255	4	93	3.96057e-32	111.793	cl00787	Ribosomal_L25_TL5_CTC superfamily	 - 	 - 
Q#189 - >GFJPDDAG_04200 General stress protein CTC	specific	224738	2	94	8.82641e-28	100.792	COG1825	RplY	 - 	cl00787
Q#189 - >GFJPDDAG_04200 General stress protein CTC	specific	339331	99	181	4.21254e-27	98.6292	pfam14693	Ribosomal_TL5_C	 - 	cl20634
Q#189 - >GFJPDDAG_04200 General stress protein CTC	superfamily	339331	99	181	4.21254e-27	98.6292	cl20634	Ribosomal_TL5_C superfamily	 - 	 - 
Q#190 - >GFJPDDAG_04201 Peptidyl-tRNA hydrolase	specific	235457	1	185	1.08028e-107	305.485	PRK05426	PRK05426	 - 	cl00352
Q#190 - >GFJPDDAG_04201 Peptidyl-tRNA hydrolase	superfamily	351048	1	185	1.08028e-107	305.485	cl00352	PTH superfamily	 - 	 - 
Q#190 - >GFJPDDAG_04201 Peptidyl-tRNA hydrolase	specific	223271	1	185	1.61228e-105	300.244	COG0193	Pth	 - 	cl00352
Q#190 - >GFJPDDAG_04201 Peptidyl-tRNA hydrolase	specific	238259	3	172	4.15667e-102	290.915	cd00462	PTH	 - 	cl00352
Q#190 - >GFJPDDAG_04201 Peptidyl-tRNA hydrolase	specific	334428	5	174	3.50849e-98	280.866	pfam01195	Pept_tRNA_hydro	 - 	cl00352
Q#190 - >GFJPDDAG_04201 Peptidyl-tRNA hydrolase	specific	213531	1	185	1.81983e-87	254.583	TIGR00447	pth	 - 	cl00352
Q#191 - >GFJPDDAG_04202 Anti-sigma-F factor Fin	specific	337870	1	76	4.82064e-34	110.823	pfam10955	DUF2757	 - 	cl12531
Q#191 - >GFJPDDAG_04202 Anti-sigma-F factor Fin	superfamily	337870	1	76	4.82064e-34	110.823	cl12531	DUF2757 superfamily	 - 	 - 
Q#191 - >GFJPDDAG_04202 Anti-sigma-F factor Fin	non-specific	238334	28	65	0.0420332	30.7032	cd00594	KU	C	cl02666
Q#191 - >GFJPDDAG_04202 Anti-sigma-F factor Fin	superfamily	351850	28	65	0.0420332	30.7032	cl02666	KU superfamily	C	 - 
Q#192 - >GFJPDDAG_04203 Transcription-repair-coupling factor	specific	224118	15	1168	0	1507.16	COG1197	Mfd	 - 	cl34175
Q#192 - >GFJPDDAG_04203 Transcription-repair-coupling factor	superfamily	224118	15	1168	0	1507.16	cl34175	Mfd superfamily	 - 	 - 
Q#192 - >GFJPDDAG_04203 Transcription-repair-coupling factor	specific	273152	157	1098	0	1225.29	TIGR00580	mfd	 - 	cl36693
Q#192 - >GFJPDDAG_04203 Transcription-repair-coupling factor	superfamily	273152	157	1098	0	1225.29	cl36693	mfd superfamily	 - 	 - 
Q#192 - >GFJPDDAG_04203 Transcription-repair-coupling factor	non-specific	182649	33	1102	0	713.827	PRK10689	PRK10689	 - 	cl32556
Q#192 - >GFJPDDAG_04203 Transcription-repair-coupling factor	superfamily	182649	33	1102	0	713.827	cl32556	PRK10689 superfamily	 - 	 - 
Q#192 - >GFJPDDAG_04203 Transcription-repair-coupling factor	specific	350749	609	801	1.31108e-122	374.986	cd17991	DEXHc_TRCF	 - 	cl28899
Q#192 - >GFJPDDAG_04203 Transcription-repair-coupling factor	superfamily	355775	609	801	1.31108e-122	374.986	cl28899	DEAD-like_helicase_N superfamily	 - 	 - 
Q#192 - >GFJPDDAG_04203 Transcription-repair-coupling factor	specific	215001	499	596	2.41925e-44	155.304	smart01058	CarD_TRCF	 - 	cl00588
Q#192 - >GFJPDDAG_04203 Transcription-repair-coupling factor	superfamily	351164	499	596	2.41925e-44	155.304	cl00588	CarD_CdnL_TRCF superfamily	 - 	 - 
Q#192 - >GFJPDDAG_04203 Transcription-repair-coupling factor	specific	334968	500	595	1.81186e-32	121.004	pfam02559	CarD_CdnL_TRCF	 - 	cl00588
Q#193 - >GFJPDDAG_04204 Stage V sporulation protein T	non-specific	131898	2	177	1.90964e-95	274.337	TIGR02851	spore_V_T	 - 	cl28669
Q#193 - >GFJPDDAG_04204 Stage V sporulation protein T	superfamily	131898	2	177	1.90964e-95	274.337	cl28669	spore_V_T superfamily	 - 	 - 
Q#193 - >GFJPDDAG_04204 Stage V sporulation protein T	specific	339524	54	177	2.61109e-59	180.714	pfam15714	SpoVT_C	 - 	cl21515
Q#193 - >GFJPDDAG_04204 Stage V sporulation protein T	superfamily	354848	54	177	2.61109e-59	180.714	cl21515	GAF superfamily	 - 	 - 
Q#193 - >GFJPDDAG_04204 Stage V sporulation protein T	specific	224913	1	71	1.02818e-16	70.8727	COG2002	AbrB	C	cl00877
Q#193 - >GFJPDDAG_04204 Stage V sporulation protein T	superfamily	321225	1	71	1.02818e-16	70.8727	cl00877	MazE_antitoxin superfamily	C	 - 
Q#193 - >GFJPDDAG_04204 Stage V sporulation protein T	specific	198034	8	48	5.76367e-10	52.1243	smart00966	SpoVT_AbrB	 - 	cl00877
Q#194 - >GFJPDDAG_04205 Lipid II flippase MurJ	specific	240529	15	444	6.36619e-126	375.267	cd13124	MATE_SpoVB_like	 - 	cl09326
Q#194 - >GFJPDDAG_04205 Lipid II flippase MurJ	superfamily	352957	15	444	6.36619e-126	375.267	cl09326	MATE_like superfamily	 - 	 - 
Q#194 - >GFJPDDAG_04205 Lipid II flippase MurJ	non-specific	274343	10	466	2.92459e-35	137.81	TIGR02900	spore_V_B	 - 	cl37183
Q#194 - >GFJPDDAG_04205 Lipid II flippase MurJ	superfamily	274343	10	466	2.92459e-35	137.81	cl37183	spore_V_B superfamily	 - 	 - 
Q#194 - >GFJPDDAG_04205 Lipid II flippase MurJ	specific	225153	6	477	8.77717e-29	119.087	COG2244	RfbX	 - 	cl09326
Q#194 - >GFJPDDAG_04205 Lipid II flippase MurJ	non-specific	280175	10	306	5.50008e-19	86.9665	pfam01943	Polysacc_synt	 - 	cl09326
Q#195 - >GFJPDDAG_04206 Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG	non-specific	226465	2	481	0	601.066	COG3956	YabN	 - 	cl34701
Q#195 - >GFJPDDAG_04206 Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG	superfamily	226465	2	481	0	601.066	cl34701	YabN superfamily	 - 	 - 
Q#195 - >GFJPDDAG_04206 Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG	specific	212509	3	222	3.0813e-121	353.412	cd11723	YabN_N	 - 	cl00304
Q#195 - >GFJPDDAG_04206 Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG	superfamily	351012	3	222	3.0813e-121	353.412	cl00304	TP_methylase superfamily	 - 	 - 
Q#195 - >GFJPDDAG_04206 Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG	specific	236569	225	482	1.17493e-114	338.291	PRK09562	mazG	 - 	cl35860
Q#195 - >GFJPDDAG_04206 Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG	superfamily	236569	225	482	1.17493e-114	338.291	cl35860	mazG superfamily	 - 	 - 
Q#195 - >GFJPDDAG_04206 Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG	non-specific	273082	238	481	7.24958e-95	287.104	TIGR00444	mazG	 - 	cl36657
Q#195 - >GFJPDDAG_04206 Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG	superfamily	273082	238	481	7.24958e-95	287.104	cl36657	mazG superfamily	 - 	 - 
Q#195 - >GFJPDDAG_04206 Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG	specific	334164	3	206	3.34923e-28	110.891	pfam00590	TP_methylase	 - 	cl00304
Q#196 - >GFJPDDAG_04207 Heat shock protein 15	specific	224109	4	92	3.34296e-29	100.067	COG1188	HslR	 - 	cl09940
Q#196 - >GFJPDDAG_04207 Heat shock protein 15	superfamily	353034	4	92	3.34296e-29	100.067	cl09940	S4 superfamily	 - 	 - 
Q#196 - >GFJPDDAG_04207 Heat shock protein 15	specific	238095	4	65	2.3873e-08	46.0886	cd00165	S4	 - 	cl09940
Q#196 - >GFJPDDAG_04207 Heat shock protein 15	specific	214638	4	57	3.62669e-07	42.9654	smart00363	S4	 - 	cl09940
Q#196 - >GFJPDDAG_04207 Heat shock protein 15	specific	334557	5	50	1.26371e-06	41.3325	pfam01479	S4	 - 	cl09940
Q#196 - >GFJPDDAG_04207 Heat shock protein 15	non-specific	182397	4	84	1.97804e-06	42.7059	PRK10348	PRK10348	C	cl09940
Q#196 - >GFJPDDAG_04207 Heat shock protein 15	non-specific	161659	4	53	0.0876306	30.369	TIGR00005	rluA_subfam	C	cl31434
Q#196 - >GFJPDDAG_04207 Heat shock protein 15	superfamily	161659	4	53	0.0876306	30.369	cl31434	rluA_subfam superfamily	C	 - 
Q#197 - >GFJPDDAG_04208 Spore protein YabP	specific	274341	17	100	3.42945e-34	112.412	TIGR02892	spore_yabP	 - 	cl06766
Q#197 - >GFJPDDAG_04208 Spore protein YabP	superfamily	352574	17	100	3.42945e-34	112.412	cl06766	YabP superfamily	 - 	 - 
Q#197 - >GFJPDDAG_04208 Spore protein YabP	specific	336844	17	82	5.22602e-20	75.8499	pfam07873	YabP	 - 	cl06766
Q#198 - >GFJPDDAG_04209 Spore protein YabQ	specific	131939	2	123	1.23948e-34	119.691	TIGR02893	spore_yabQ	 - 	cl09801
Q#198 - >GFJPDDAG_04209 Spore protein YabQ	superfamily	324490	2	123	1.23948e-34	119.691	cl09801	Spore_YabQ superfamily	 - 	 - 
Q#198 - >GFJPDDAG_04209 Spore protein YabQ	specific	312919	13	86	1.39388e-16	70.9607	pfam09578	Spore_YabQ	 - 	cl09801
Q#199 - >GFJPDDAG_04210 Cell division protein DivIC	non-specific	225471	9	118	1.38761e-13	61.9736	COG2919	FtsB	 - 	cl11433
Q#199 - >GFJPDDAG_04210 Cell division protein DivIC	superfamily	353251	9	118	1.38761e-13	61.9736	cl11433	DivIC superfamily	 - 	 - 
Q#199 - >GFJPDDAG_04210 Cell division protein DivIC	specific	309900	41	118	1.82421e-11	55.6759	pfam04977	DivIC	 - 	cl11433
Q#200 - >GFJPDDAG_04211 General stress protein 13	specific	236305	1	141	1.8316e-74	217.978	PRK08582	PRK08582	 - 	cl35719
Q#200 - >GFJPDDAG_04211 General stress protein 13	superfamily	236305	1	141	1.8316e-74	217.978	cl35719	PRK08582 superfamily	 - 	 - 
Q#200 - >GFJPDDAG_04211 General stress protein 13	specific	224023	1	138	6.22318e-54	165.535	COG1098	YabR	 - 	cl34107
Q#200 - >GFJPDDAG_04211 General stress protein 13	superfamily	224023	1	138	6.22318e-54	165.535	cl34107	YabR superfamily	 - 	 - 
Q#200 - >GFJPDDAG_04211 General stress protein 13	specific	240197	6	74	4.43316e-29	100.823	cd05692	S1_RPS1_repeat_hs4	 - 	cl09927
Q#200 - >GFJPDDAG_04211 General stress protein 13	superfamily	353027	6	74	4.43316e-29	100.823	cl09927	S1_like superfamily	 - 	 - 
Q#200 - >GFJPDDAG_04211 General stress protein 13	non-specific	274664	3	76	1.73371e-24	97.1911	TIGR03591	polynuc_phos	N	cl37293
Q#200 - >GFJPDDAG_04211 General stress protein 13	superfamily	274664	3	76	1.73371e-24	97.1911	cl37293	polynuc_phos superfamily	N	 - 
Q#200 - >GFJPDDAG_04211 General stress protein 13	specific	197648	4	74	4.99778e-21	80.3403	smart00316	S1	 - 	cl09927
Q#200 - >GFJPDDAG_04211 General stress protein 13	specific	334154	4	74	2.6702e-18	73.4417	pfam00575	S1	 - 	cl09927
Q#201 - >GFJPDDAG_04212 hypothetical protein	specific	338527	23	147	3.77358e-06	43.6046	pfam12867	DinB_2	 - 	cl21506
Q#201 - >GFJPDDAG_04212 hypothetical protein	superfamily	354845	23	147	3.77358e-06	43.6046	cl21506	DinB_2 superfamily	 - 	 - 
Q#202 - >GFJPDDAG_04213 hypothetical protein	specific	336151	52	125	1.42644e-30	106.419	pfam05598	DUF772	 - 	cl38190
Q#202 - >GFJPDDAG_04213 hypothetical protein	superfamily	336151	52	125	1.42644e-30	106.419	cl38190	DUF772 superfamily	 - 	 - 
Q#202 - >GFJPDDAG_04213 hypothetical protein	specific	226192	9	165	4.27764e-19	79.4147	COG3666	COG3666	 - 	cl26086
Q#202 - >GFJPDDAG_04213 hypothetical protein	superfamily	226192	9	165	4.27764e-19	79.4147	cl26086	COG3666 superfamily	 - 	 - 
Q#203 - >GFJPDDAG_04214 hypothetical protein	specific	338928	128	247	8.00578e-27	100.485	pfam13751	DDE_Tnp_1_6	 - 	cl24265
Q#203 - >GFJPDDAG_04214 hypothetical protein	superfamily	338928	128	247	8.00578e-27	100.485	cl24265	DDE_Tnp_1_6 superfamily	 - 	 - 
Q#203 - >GFJPDDAG_04214 hypothetical protein	non-specific	334608	33	242	0.000438954	39.8951	pfam01609	DDE_Tnp_1	 - 	cl26088
Q#203 - >GFJPDDAG_04214 hypothetical protein	superfamily	334608	33	242	0.000438954	39.8951	cl26088	DDE_Tnp_1 superfamily	 - 	 - 
Q#204 - >GFJPDDAG_04217 Stage II sporulation protein E	specific	274328	44	807	0	823.17	TIGR02865	spore_II_E	 - 	cl37180
Q#204 - >GFJPDDAG_04217 Stage II sporulation protein E	superfamily	274328	44	807	0	823.17	cl37180	spore_II_E superfamily	 - 	 - 
Q#204 - >GFJPDDAG_04217 Stage II sporulation protein E	specific	225118	413	808	9.08024e-50	179.52	COG2208	RsbU	 - 	cl00120
Q#204 - >GFJPDDAG_04217 Stage II sporulation protein E	superfamily	350908	413	808	9.08024e-50	179.52	cl00120	PP2Cc superfamily	 - 	 - 
Q#204 - >GFJPDDAG_04217 Stage II sporulation protein E	specific	284611	621	806	4.4057e-38	140.465	pfam07228	SpoIIE	 - 	cl00120
Q#204 - >GFJPDDAG_04217 Stage II sporulation protein E	specific	214624	593	789	1.73228e-35	132.857	smart00331	PP2C_SIG	 - 	cl00120
Q#204 - >GFJPDDAG_04217 Stage II sporulation protein E	non-specific	341047	43	320	0.00543897	39.8683	cd17504	MFS_MMR_MDR_like	N	cl28910
Q#204 - >GFJPDDAG_04217 Stage II sporulation protein E	superfamily	355786	43	320	0.00543897	39.8683	cl28910	MFS superfamily	N	 - 
Q#205 - >GFJPDDAG_04218 hypothetical protein	specific	225187	1	245	1.88281e-15	74.6029	COG2304	YfbK	N	cl34457
Q#205 - >GFJPDDAG_04218 hypothetical protein	superfamily	225187	1	245	1.88281e-15	74.6029	cl34457	YfbK superfamily	N	 - 
Q#205 - >GFJPDDAG_04218 hypothetical protein	specific	238119	135	228	5.18495e-08	50.6422	cd00198	vWFA	C	cl00057
Q#205 - >GFJPDDAG_04218 hypothetical protein	superfamily	350880	135	228	5.18495e-08	50.6422	cl00057	vWFA superfamily	C	 - 
Q#205 - >GFJPDDAG_04218 hypothetical protein	specific	214621	135	228	1.18561e-07	50.1456	smart00327	VWA	C	cl00057
Q#205 - >GFJPDDAG_04218 hypothetical protein	specific	338794	135	230	1.67509e-06	45.3562	pfam13519	VWA_2	 - 	cl00057
Q#205 - >GFJPDDAG_04218 hypothetical protein	non-specific	274135	135	240	0.000781207	40.0574	TIGR02442	Cob-chelat-sub	N	cl37115
Q#205 - >GFJPDDAG_04218 hypothetical protein	superfamily	274135	135	240	0.000781207	40.0574	cl37115	Cob-chelat-sub superfamily	N	 - 
Q#205 - >GFJPDDAG_04218 hypothetical protein	non-specific	237889	99	188	0.00185698	38.6741	PRK15052	PRK15052	N	cl09211
Q#205 - >GFJPDDAG_04218 hypothetical protein	superfamily	352950	99	188	0.00185698	38.6741	cl09211	Tagatose_6_P_K superfamily	N	 - 
Q#206 - >GFJPDDAG_04219 putative serine/threonine-protein kinase YabT	specific	223589	29	316	3.6108e-17	81.3268	COG0515	SPS1	 - 	cl21453
Q#206 - >GFJPDDAG_04219 putative serine/threonine-protein kinase YabT	superfamily	354810	29	316	3.6108e-17	81.3268	cl21453	PKc_like superfamily	 - 	 - 
Q#206 - >GFJPDDAG_04219 putative serine/threonine-protein kinase YabT	non-specific	270916	29	266	7.66812e-16	75.7007	cd14014	STKc_PknB_like	 - 	cl21453
Q#206 - >GFJPDDAG_04219 putative serine/threonine-protein kinase YabT	non-specific	214567	29	156	3.52482e-13	68.3254	smart00220	S_TKc	C	cl21453
Q#206 - >GFJPDDAG_04219 putative serine/threonine-protein kinase YabT	non-specific	333812	29	212	1.90416e-10	60.3272	pfam00069	Pkinase	C	cl37955
Q#206 - >GFJPDDAG_04219 putative serine/threonine-protein kinase YabT	superfamily	333812	29	212	1.90416e-10	60.3272	cl37955	Pkinase superfamily	C	 - 
Q#206 - >GFJPDDAG_04219 putative serine/threonine-protein kinase YabT	non-specific	223069	98	168	5.13172e-05	44.0766	PHA03390	pk1	NC	cl33733
Q#206 - >GFJPDDAG_04219 putative serine/threonine-protein kinase YabT	superfamily	223069	98	168	5.13172e-05	44.0766	cl33733	pk1 superfamily	NC	 - 
Q#206 - >GFJPDDAG_04219 putative serine/threonine-protein kinase YabT	non-specific	274749	84	157	0.000275747	41.0416	TIGR03724	arch_bud32	NC	cl21453
Q#207 - >GFJPDDAG_04220 tRNA(Ile)-lysidine synthase	specific	238950	32	220	4.65386e-75	233.614	cd01992	PP-ATPase	 - 	cl00292
Q#207 - >GFJPDDAG_04220 tRNA(Ile)-lysidine synthase	superfamily	351005	32	220	4.65386e-75	233.614	cl00292	AANH_like superfamily	 - 	 - 
Q#207 - >GFJPDDAG_04220 tRNA(Ile)-lysidine synthase	specific	274129	32	220	5.66424e-74	230.981	TIGR02432	lysidine_TilS_N	 - 	cl00292
Q#207 - >GFJPDDAG_04220 tRNA(Ile)-lysidine synthase	specific	279510	32	217	2.82274e-65	208.238	pfam01171	ATP_bind_3	 - 	cl00292
Q#207 - >GFJPDDAG_04220 tRNA(Ile)-lysidine synthase	specific	223115	28	274	4.08424e-55	185.838	COG0037	TilS	 - 	cl00292
Q#207 - >GFJPDDAG_04220 tRNA(Ile)-lysidine synthase	non-specific	182626	32	283	7.64187e-25	106.245	PRK10660	tilS	C	cl00292
Q#207 - >GFJPDDAG_04220 tRNA(Ile)-lysidine synthase	specific	198045	395	453	1.28066e-16	73.7581	smart00977	TilS_C	 - 	cl21573
Q#207 - >GFJPDDAG_04220 tRNA(Ile)-lysidine synthase	superfamily	354878	395	453	1.28066e-16	73.7581	cl21573	B3_4 superfamily	 - 	 - 
Q#207 - >GFJPDDAG_04220 tRNA(Ile)-lysidine synthase	specific	274130	395	441	2.911e-13	63.7159	TIGR02433	lysidine_TilS_C	 - 	cl21573
Q#207 - >GFJPDDAG_04220 tRNA(Ile)-lysidine synthase	specific	314575	397	468	1.4609e-11	59.8859	pfam11734	TilS_C	 - 	cl21573
Q#208 - >GFJPDDAG_04221 Hypoxanthine-guanine phosphoribosyltransferase	specific	223707	5	177	7.3512e-100	285.185	COG0634	HptA	 - 	cl00309
Q#208 - >GFJPDDAG_04221 Hypoxanthine-guanine phosphoribosyltransferase	superfamily	351014	5	177	7.3512e-100	285.185	cl00309	PRTases_typeI superfamily	 - 	 - 
Q#208 - >GFJPDDAG_04221 Hypoxanthine-guanine phosphoribosyltransferase	specific	273497	9	174	2.42263e-86	250.623	TIGR01203	HGPRTase	 - 	cl00309
Q#208 - >GFJPDDAG_04221 Hypoxanthine-guanine phosphoribosyltransferase	non-specific	215132	5	178	3.15301e-69	208.353	PLN02238	PLN02238	 - 	cl00309
Q#208 - >GFJPDDAG_04221 Hypoxanthine-guanine phosphoribosyltransferase	specific	333885	20	160	4.80814e-24	91.658	pfam00156	Pribosyltran	 - 	cl00309
Q#208 - >GFJPDDAG_04221 Hypoxanthine-guanine phosphoribosyltransferase	specific	206754	20	147	4.75781e-22	85.9104	cd06223	PRTases_typeI	 - 	cl00309
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	specific	273520	135	606	0	881.622	TIGR01241	FtsH_fam	 - 	cl36851
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	superfamily	273520	135	606	0	881.622	cl36851	FtsH_fam superfamily	 - 	 - 
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	specific	223541	9	613	0	828.499	COG0465	HflB	 - 	cl33892
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	superfamily	223541	9	613	0	828.499	cl33892	HflB superfamily	 - 	 - 
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	non-specific	214386	135	617	0	649.804	CHL00176	ftsH	N	cl33336
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	superfamily	214386	135	617	0	649.804	cl33336	ftsH superfamily	N	 - 
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	specific	307544	394	604	5.75656e-113	337.264	pfam01434	Peptidase_M41	 - 	cl03209
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	superfamily	307544	394	604	5.75656e-113	337.264	cl03209	Peptidase_M41 superfamily	 - 	 - 
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	specific	99707	168	333	5.00763e-29	112.625	cd00009	AAA	 - 	cl21455
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	superfamily	354812	168	333	5.00763e-29	112.625	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	specific	214640	198	336	7.42542e-21	89.3549	smart00382	AAA	 - 	cl30760
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	superfamily	357636	198	336	7.42542e-21	89.3549	cl30760	AAA superfamily	 - 	 - 
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	specific	336420	9	104	1.27502e-12	64.1613	pfam06480	FtsH_ext	 - 	cl20323
Q#209 - >GFJPDDAG_04222 ATP-dependent zinc metalloprotease FtsH	superfamily	336420	9	104	1.27502e-12	64.1613	cl20323	FtsH_ext superfamily	 - 	 - 
Q#210 - >GFJPDDAG_04223 Type III pantothenate kinase	specific	237347	1	253	1.11641e-156	435.341	PRK13318	PRK13318	 - 	cl17037
Q#210 - >GFJPDDAG_04223 Type III pantothenate kinase	superfamily	354300	1	253	1.11641e-156	435.341	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	 - 	 - 
Q#210 - >GFJPDDAG_04223 Type III pantothenate kinase	specific	224438	1	253	3.54381e-111	320.049	COG1521	CoaX	 - 	cl34292
Q#210 - >GFJPDDAG_04223 Type III pantothenate kinase	superfamily	224438	1	253	3.54381e-111	320.049	cl34292	CoaX superfamily	 - 	 - 
Q#210 - >GFJPDDAG_04223 Type III pantothenate kinase	specific	335285	2	206	1.67558e-108	311.414	pfam03309	Pan_kinase	 - 	cl17037
Q#210 - >GFJPDDAG_04223 Type III pantothenate kinase	specific	273210	4	251	2.046e-94	277.045	TIGR00671	baf	 - 	cl17037
Q#210 - >GFJPDDAG_04223 Type III pantothenate kinase	specific	212657	4	149	0.0206316	34.872	cd00012	NBD_sugar-kinase_HSP70_actin	 - 	cl17037
Q#211 - >GFJPDDAG_04224 33 kDa chaperonin	specific	234643	1	292	1.52044e-163	455.776	PRK00114	hslO	 - 	cl29487
Q#211 - >GFJPDDAG_04224 33 kDa chaperonin	superfamily	234643	1	292	1.52044e-163	455.776	cl29487	hslO superfamily	 - 	 - 
Q#211 - >GFJPDDAG_04224 33 kDa chaperonin	specific	334537	6	280	2.69364e-144	406.105	pfam01430	HSP33	 - 	cl00236
Q#211 - >GFJPDDAG_04224 33 kDa chaperonin	superfamily	350974	6	280	2.69364e-144	406.105	cl00236	Hsp33 superfamily	 - 	 - 
Q#211 - >GFJPDDAG_04224 33 kDa chaperonin	specific	238278	5	280	7.83576e-138	390.054	cd00498	Hsp33	 - 	cl00236
Q#211 - >GFJPDDAG_04224 33 kDa chaperonin	specific	224200	1	287	4.65636e-136	385.851	COG1281	HslO	 - 	cl00236
Q#212 - >GFJPDDAG_04225 Foldase protein PrsA 2	non-specific	234605	31	265	4.02875e-23	96.7037	PRK00059	prsA	 - 	cl35053
