#Batch CD-search tool	NIH/NLM/NCBI									
#cdsid	QM3-qcdsearch-EF832E26470DADB-3CA465FD1FDB02E6									
#datatype	hitsStandard Results									
#status	0									
#Start time	2019-06-07T14:36:53	Run time	0:01:26:40							
#status	success									
										
Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2066 - >GFJPDDAG_02086 hypothetical protein	non-specific	224585	2	103	3.59E-37	122.394	COG1671	YaiI	N	cl00727
Q#2066 - >GFJPDDAG_02086 hypothetical protein	non-specific	178882	2	100	4.01E-34	114.573	PRK00124	PRK00124	N	cl00727
Q#2066 - >GFJPDDAG_02086 hypothetical protein	non-specific	350287	1	50	4.39E-25	89.8335	cd18720	PIN_YqxD-like	N	cl28905
Q#2066 - >GFJPDDAG_02086 hypothetical protein	superfamily	355781	1	50	4.39E-25	89.8335	cl28905	PIN_SF superfamily	N	 - 
"Q#2067 - >GFJPDDAG_02087 Putative pyruvate, phosphate dikinase regulatory protein"	specific	335401	6	260	1.29E-150	420.629	pfam03618	Kinase-PPPase	 - 	cl00780
"Q#2067 - >GFJPDDAG_02087 Putative pyruvate, phosphate dikinase regulatory protein"	superfamily	351252	6	260	1.29E-150	420.629	cl00780	Kinase-PPPase superfamily	 - 	 - 
"Q#2067 - >GFJPDDAG_02087 Putative pyruvate, phosphate dikinase regulatory protein"	specific	235419	1	265	2.11E-140	395.239	PRK05339	PRK05339	 - 	cl00780
"Q#2067 - >GFJPDDAG_02087 Putative pyruvate, phosphate dikinase regulatory protein"	specific	224719	5	267	7.13E-123	350.792	COG1806	PpsR	 - 	cl00780
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	specific	341387	66	189	1.40E-62	189.621	cd04617	CBS_pair_CcpN	 - 	cl15354
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	superfamily	353934	66	189	1.40E-62	189.621	cl15354	CBS_pair_SF superfamily	 - 	 - 
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	specific	223591	71	184	1.27E-13	64.0297	COG0517	CBS	 - 	cl33927
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	superfamily	223591	71	184	1.27E-13	64.0297	cl33927	CBS superfamily	 - 	 - 
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	specific	285479	1	44	1.17E-08	48.9671	pfam08279	HTH_11	 - 	cl21459
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	superfamily	354815	1	44	1.17E-08	48.9671	cl21459	HTH superfamily	 - 	 - 
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	non-specific	183186	48	167	9.49E-07	47.8393	PRK11543	gutQ	N	cl32701
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	superfamily	183186	48	167	9.49E-07	47.8393	cl32701	gutQ superfamily	N	 - 
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	non-specific	334101	64	187	1.28E-06	47.3752	pfam00478	IMPDH	C	cl37991
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	superfamily	334101	64	187	1.28E-06	47.3752	cl37991	IMPDH superfamily	C	 - 
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	non-specific	129488	79	165	0.000122856	41.3309	TIGR00393	kpsF	N	cl30993
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	superfamily	129488	79	165	0.000122856	41.3309	cl30993	kpsF superfamily	N	 - 
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	specific	214522	71	116	0.000302362	37.1072	smart00116	CBS	 - 	cl15354
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	non-specific	153418	11	45	0.0144471	32.8044	cd07377	WHTH_GntR	N	cl21459
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	non-specific	197669	11	45	0.0762508	30.6209	smart00345	HTH_GNTR	N	cl21459
Q#2068 - >GFJPDDAG_02088 Transcriptional repressor CcpN	non-specific	224568	3	57	0.0992091	30.7535	COG1654	BirA	 - 	cl21459
Q#2069 - >GFJPDDAG_02089 Glycine--tRNA ligase	specific	235240	1	455	0	899.878	PRK04173	PRK04173	 - 	cl30463
Q#2069 - >GFJPDDAG_02089 Glycine--tRNA ligase	superfamily	235240	1	455	0	899.878	cl30463	PRK04173 superfamily	 - 	 - 
Q#2069 - >GFJPDDAG_02089 Glycine--tRNA ligase	specific	223500	1	456	0	663.684	COG0423	GRS1	 - 	cl30466
Q#2069 - >GFJPDDAG_02089 Glycine--tRNA ligase	superfamily	223500	1	456	0	663.684	cl30466	GRS1 superfamily	 - 	 - 
Q#2069 - >GFJPDDAG_02089 Glycine--tRNA ligase	non-specific	273051	1	455	0	528.648	TIGR00389	glyS_dimeric	 - 	cl30465
Q#2069 - >GFJPDDAG_02089 Glycine--tRNA ligase	superfamily	273051	1	455	0	528.648	cl30465	glyS_dimeric superfamily	 - 	 - 
Q#2069 - >GFJPDDAG_02089 Glycine--tRNA ligase	specific	238397	6	339	6.66E-131	378.086	cd00774	GlyRS-like_core	 - 	cl00268
Q#2069 - >GFJPDDAG_02089 Glycine--tRNA ligase	superfamily	350993	6	339	6.66E-131	378.086	cl00268	class_II_aaRS-like_core superfamily	 - 	 - 
Q#2069 - >GFJPDDAG_02089 Glycine--tRNA ligase	specific	281168	366	454	1.76E-27	104.945	pfam03129	HGTP_anticodon	 - 	cl00266
Q#2069 - >GFJPDDAG_02089 Glycine--tRNA ligase	superfamily	320868	366	454	1.76E-27	104.945	cl00266	HGTP_anticodon superfamily	 - 	 - 
Q#2070 - >GFJPDDAG_02090 DNA repair protein RecO	specific	273175	4	243	3.00E-86	256.087	TIGR00613	reco	 - 	cl27405
Q#2070 - >GFJPDDAG_02090 DNA repair protein RecO	superfamily	355646	4	243	3.00E-86	256.087	cl27405	RecO_C superfamily	 - 	 - 
Q#2070 - >GFJPDDAG_02090 DNA repair protein RecO	specific	234622	1	248	4.17E-85	253.262	PRK00085	recO	 - 	cl35060
Q#2070 - >GFJPDDAG_02090 DNA repair protein RecO	superfamily	234622	1	248	4.17E-85	253.262	cl35060	recO superfamily	 - 	 - 
Q#2070 - >GFJPDDAG_02090 DNA repair protein RecO	specific	224299	1	243	2.60E-73	223.764	COG1381	RecO	 - 	cl27405
Q#2070 - >GFJPDDAG_02090 DNA repair protein RecO	specific	308267	82	238	2.10E-49	159.482	pfam02565	RecO_C	 - 	cl27405
Q#2071 - >GFJPDDAG_02091 hypothetical protein	non-specific	316519	3	41	2.11E-11	51.1298	pfam14006	YqzL	 - 	cl16531
Q#2071 - >GFJPDDAG_02091 hypothetical protein	superfamily	316519	3	41	2.11E-11	51.1298	cl16531	YqzL superfamily	 - 	 - 
Q#2072 - >GFJPDDAG_02092 GTPase Era	specific	234624	4	297	0	500.729	PRK00089	era	 - 	cl35062
Q#2072 - >GFJPDDAG_02092 GTPase Era	superfamily	234624	4	297	0	500.729	cl35062	era superfamily	 - 	 - 
Q#2072 - >GFJPDDAG_02092 GTPase Era	specific	224081	5	300	5.69E-166	462.431	COG1159	Era	 - 	cl34149
Q#2072 - >GFJPDDAG_02092 GTPase Era	superfamily	224081	5	300	5.69E-166	462.431	cl34149	Era superfamily	 - 	 - 
Q#2072 - >GFJPDDAG_02092 GTPase Era	specific	129528	9	280	1.04E-125	359.395	TIGR00436	era	 - 	cl30998
Q#2072 - >GFJPDDAG_02092 GTPase Era	superfamily	129528	9	280	1.04E-125	359.395	cl30998	era superfamily	 - 	 - 
Q#2072 - >GFJPDDAG_02092 GTPase Era	specific	206726	6	172	1.23E-90	266.635	cd04163	Era	 - 	cl21455
Q#2072 - >GFJPDDAG_02092 GTPase Era	superfamily	354812	6	172	1.23E-90	266.635	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2072 - >GFJPDDAG_02092 GTPase Era	specific	334744	10	125	4.06E-33	117.707	pfam01926	MMR_HSR1	 - 	cl38064
Q#2072 - >GFJPDDAG_02092 GTPase Era	superfamily	334744	10	125	4.06E-33	117.707	cl38064	MMR_HSR1 superfamily	 - 	 - 
Q#2073 - >GFJPDDAG_02093 Cytidine deaminase	non-specific	183511	1	132	5.37E-82	236.397	PRK12411	PRK12411	 - 	cl00269
Q#2073 - >GFJPDDAG_02093 Cytidine deaminase	superfamily	350994	1	132	5.37E-82	236.397	cl00269	cytidine_deaminase-like superfamily	 - 	 - 
Q#2073 - >GFJPDDAG_02093 Cytidine deaminase	specific	223372	1	132	1.75E-69	204.824	COG0295	Cdd	 - 	cl33830
Q#2073 - >GFJPDDAG_02093 Cytidine deaminase	superfamily	223372	1	132	1.75E-69	204.824	cl33830	Cdd superfamily	 - 	 - 
Q#2073 - >GFJPDDAG_02093 Cytidine deaminase	specific	273572	4	130	1.99E-58	176.691	TIGR01354	cyt_deam_tetra	 - 	cl36881
Q#2073 - >GFJPDDAG_02093 Cytidine deaminase	superfamily	273572	4	130	1.99E-58	176.691	cl36881	cyt_deam_tetra superfamily	 - 	 - 
Q#2073 - >GFJPDDAG_02093 Cytidine deaminase	specific	238610	7	118	7.97E-48	149.414	cd01283	cytidine_deaminase	 - 	cl00269
Q#2073 - >GFJPDDAG_02093 Cytidine deaminase	specific	278795	4	104	1.91E-19	76.9568	pfam00383	dCMP_cyt_deam_1	 - 	cl00269
Q#2074 - >GFJPDDAG_02094 Undecaprenol kinase	specific	260134	16	121	6.96E-41	131.353	cd14265	UDPK_IM_like	 - 	cl00526
Q#2074 - >GFJPDDAG_02094 Undecaprenol kinase	superfamily	351135	16	121	6.96E-41	131.353	cl00526	DAGK_IM_like superfamily	 - 	 - 
Q#2074 - >GFJPDDAG_02094 Undecaprenol kinase	specific	334440	20	121	4.44E-38	123.984	pfam01219	DAGK_prokar	 - 	cl00526
Q#2074 - >GFJPDDAG_02094 Undecaprenol kinase	specific	223888	11	125	2.94E-36	120.009	COG0818	DgkA	 - 	cl00526
Q#2075 - >GFJPDDAG_02095 Endoribonuclease YbeY	specific	334821	16	152	3.60E-62	187.318	pfam02130	UPF0054	 - 	cl00402
Q#2075 - >GFJPDDAG_02095 Endoribonuclease YbeY	superfamily	351078	16	152	3.60E-62	187.318	cl00402	UPF0054 superfamily	 - 	 - 
Q#2075 - >GFJPDDAG_02095 Endoribonuclease YbeY	specific	234575	3	156	1.57E-60	183.91	PRK00016	PRK00016	 - 	cl00402
Q#2075 - >GFJPDDAG_02095 Endoribonuclease YbeY	specific	223396	1	156	1.09E-55	171.696	COG0319	YbeY	 - 	cl00402
Q#2075 - >GFJPDDAG_02095 Endoribonuclease YbeY	specific	272871	40	153	1.54E-46	147.023	TIGR00043	TIGR00043	 - 	cl00402
Q#2076 - >GFJPDDAG_02096 Cyclic-di-AMP phosphodiesterase PgpH	specific	224397	22	713	0	654.454	COG1480	YqfF	 - 	cl34279
Q#2076 - >GFJPDDAG_02096 Cyclic-di-AMP phosphodiesterase PgpH	superfamily	224397	22	713	0	654.454	cl34279	YqfF superfamily	 - 	 - 
Q#2076 - >GFJPDDAG_02096 Cyclic-di-AMP phosphodiesterase PgpH	specific	336771	284	484	1.08E-42	152.712	pfam07698	7TM-7TMR_HD	 - 	cl38240
Q#2076 - >GFJPDDAG_02096 Cyclic-di-AMP phosphodiesterase PgpH	superfamily	336771	284	484	1.08E-42	152.712	cl38240	7TM-7TMR_HD superfamily	 - 	 - 
Q#2076 - >GFJPDDAG_02096 Cyclic-di-AMP phosphodiesterase PgpH	specific	272994	507	605	6.35E-25	98.5619	TIGR00277	HDIG	 - 	cl21469
Q#2076 - >GFJPDDAG_02096 Cyclic-di-AMP phosphodiesterase PgpH	superfamily	354822	507	605	6.35E-25	98.5619	cl21469	HDc superfamily	 - 	 - 
Q#2076 - >GFJPDDAG_02096 Cyclic-di-AMP phosphodiesterase PgpH	specific	238032	507	654	8.65E-16	74.6833	cd00077	HDc	 - 	cl21469
Q#2076 - >GFJPDDAG_02096 Cyclic-di-AMP phosphodiesterase PgpH	specific	214679	506	658	1.30E-13	67.7065	smart00471	HDc	 - 	cl21469
Q#2076 - >GFJPDDAG_02096 Cyclic-di-AMP phosphodiesterase PgpH	non-specific	237178	512	651	5.06E-05	46.241	PRK12705	PRK12705	N	cl36167
Q#2076 - >GFJPDDAG_02096 Cyclic-di-AMP phosphodiesterase PgpH	superfamily	237178	512	651	5.06E-05	46.241	cl36167	PRK12705 superfamily	N	 - 
Q#2077 - >GFJPDDAG_02097 PhoH-like protein	specific	224616	1	319	3.91E-156	440.164	COG1702	PhoH	 - 	cl34339
Q#2077 - >GFJPDDAG_02097 PhoH-like protein	superfamily	224616	1	319	3.91E-156	440.164	cl34339	PhoH superfamily	 - 	 - 
Q#2077 - >GFJPDDAG_02097 PhoH-like protein	specific	334971	111	315	3.44E-141	396.85	pfam02562	PhoH	 - 	cl21455
Q#2077 - >GFJPDDAG_02097 PhoH-like protein	superfamily	354812	111	315	3.44E-141	396.85	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2077 - >GFJPDDAG_02097 PhoH-like protein	non-specific	182529	112	314	2.86E-66	208.483	PRK10536	PRK10536	N	cl21455
Q#2077 - >GFJPDDAG_02097 PhoH-like protein	non-specific	350691	118	271	6.11E-05	42.5416	cd17933	DEXSc_RecD-like	 - 	cl28899
Q#2077 - >GFJPDDAG_02097 PhoH-like protein	superfamily	355775	118	271	6.11E-05	42.5416	cl28899	DEAD-like_helicase_N superfamily	 - 	 - 
Q#2077 - >GFJPDDAG_02097 PhoH-like protein	specific	214692	119	261	0.00331811	37.8567	smart00487	DEXDc	 - 	cl28899
Q#2078 - >GFJPDDAG_02098 hypothetical protein	non-specific	274335	5	387	7.64E-129	375.528	TIGR02876	spore_yqfD	 - 	cl26937
Q#2078 - >GFJPDDAG_02098 hypothetical protein	superfamily	331758	5	387	7.64E-129	375.528	cl26937	YqfD superfamily	 - 	 - 
Q#2078 - >GFJPDDAG_02098 hypothetical protein	specific	311075	8	381	3.82E-127	370.706	pfam06898	YqfD	 - 	cl26937
Q#2079 - >GFJPDDAG_02099 hypothetical protein	specific	131903	9	93	1.33E-35	115.858	TIGR02856	spore_yqfC	 - 	cl06766
Q#2079 - >GFJPDDAG_02099 hypothetical protein	superfamily	352574	9	93	1.33E-35	115.858	cl06766	YabP superfamily	 - 	 - 
Q#2079 - >GFJPDDAG_02099 hypothetical protein	specific	336844	28	91	2.27E-18	71.6127	pfam07873	YabP	 - 	cl06766
Q#2081 - >GFJPDDAG_02101 hypothetical protein	specific	237462	4	319	0	614.978	PRK13665	PRK13665	 - 	cl12057
Q#2081 - >GFJPDDAG_02101 hypothetical protein	superfamily	353349	4	319	0	614.978	cl12057	YdfA_immunity superfamily	 - 	 - 
Q#2081 - >GFJPDDAG_02101 hypothetical protein	specific	314923	10	321	0	589.157	pfam12127	YdfA_immunity	 - 	cl12057
Q#2081 - >GFJPDDAG_02101 hypothetical protein	specific	227201	5	330	0	540.654	COG4864	YqfA	 - 	cl12057
Q#2081 - >GFJPDDAG_02101 hypothetical protein	non-specific	273066	193	298	0.000403375	41.5801	TIGR00414	serS	C	cl36644
Q#2081 - >GFJPDDAG_02101 hypothetical protein	superfamily	273066	193	298	0.000403375	41.5801	cl36644	serS superfamily	C	 - 
Q#2082 - >GFJPDDAG_02102 hypothetical protein	specific	223961	5	436	3.53E-98	300.425	COG1030	NfeD	 - 	cl34070
Q#2082 - >GFJPDDAG_02102 hypothetical protein	superfamily	223961	5	436	3.53E-98	300.425	cl34070	NfeD superfamily	 - 	 - 
Q#2082 - >GFJPDDAG_02102 hypothetical protein	specific	132932	31	204	2.17E-79	243.265	cd07021	Clp_protease_NfeD_like	 - 	cl23717
Q#2082 - >GFJPDDAG_02102 hypothetical protein	superfamily	355015	31	204	2.17E-79	243.265	cl23717	crotonase-like superfamily	 - 	 - 
Q#2082 - >GFJPDDAG_02102 hypothetical protein	non-specific	280186	286	433	2.70E-08	52.3169	pfam01957	NfeD	 - 	cl00686
Q#2082 - >GFJPDDAG_02102 hypothetical protein	superfamily	351214	286	433	2.70E-08	52.3169	cl00686	NfeD superfamily	 - 	 - 
Q#2082 - >GFJPDDAG_02102 hypothetical protein	non-specific	273227	63	133	0.00213071	38.8908	TIGR00706	SppA_dom	C	cl23717
Q#2083 - >GFJPDDAG_02103 hypothetical protein	specific	286507	5	147	5.09E-62	187.029	pfam09424	YqeY	 - 	cl21572
Q#2083 - >GFJPDDAG_02103 hypothetical protein	superfamily	354877	5	147	5.09E-62	187.029	cl21572	GatB_Yqey superfamily	 - 	 - 
Q#2083 - >GFJPDDAG_02103 hypothetical protein	specific	224526	1	148	1.18E-58	178.666	COG1610	YqeY	 - 	cl21572
Q#2083 - >GFJPDDAG_02103 hypothetical protein	non-specific	235205	87	148	8.43E-09	52.5116	PRK04028	PRK04028	N	cl35240
Q#2083 - >GFJPDDAG_02103 hypothetical protein	superfamily	235205	87	148	8.43E-09	52.5116	cl35240	PRK04028 superfamily	N	 - 
Q#2083 - >GFJPDDAG_02103 hypothetical protein	non-specific	197913	93	147	5.30E-05	40.5653	smart00845	GatB_Yqey	N	cl21572
Q#2083 - >GFJPDDAG_02103 hypothetical protein	non-specific	213509	93	147	0.000900976	37.9373	TIGR00134	gatE_arch	N	cl33290
Q#2083 - >GFJPDDAG_02103 hypothetical protein	superfamily	213509	93	147	0.000900976	37.9373	cl33290	gatE_arch superfamily	N	 - 
Q#2084 - >GFJPDDAG_02104 30S ribosomal protein S21	specific	234707	1	57	3.06E-13	56.8025	PRK00270	rpsU	 - 	cl00529
Q#2084 - >GFJPDDAG_02104 30S ribosomal protein S21	superfamily	351137	1	57	3.06E-13	56.8025	cl00529	Ribosomal_S21 superfamily	 - 	 - 
Q#2084 - >GFJPDDAG_02104 30S ribosomal protein S21	specific	223898	1	57	1.25E-12	55.4057	COG0828	RpsU	 - 	cl00529
Q#2084 - >GFJPDDAG_02104 30S ribosomal protein S21	specific	334409	5	53	1.43E-09	47.4688	pfam01165	Ribosomal_S21	 - 	cl00529
Q#2084 - >GFJPDDAG_02104 30S ribosomal protein S21	specific	129141	3	57	9.38E-09	45.3373	TIGR00030	S21p	 - 	cl00529
Q#2085 - >GFJPDDAG_02105 hypothetical protein	specific	224202	18	305	9.42E-71	227.903	COG1283	NptA	C	cl34215
Q#2085 - >GFJPDDAG_02105 hypothetical protein	superfamily	224202	18	305	9.42E-71	227.903	cl34215	NptA superfamily	C	 - 
Q#2085 - >GFJPDDAG_02105 hypothetical protein	non-specific	273225	18	304	1.13E-45	156.619	TIGR00704	NaPi_cotrn_rel	 - 	cl36727
Q#2085 - >GFJPDDAG_02105 hypothetical protein	superfamily	273225	18	304	1.13E-45	156.619	cl36727	NaPi_cotrn_rel superfamily	 - 	 - 
Q#2085 - >GFJPDDAG_02105 hypothetical protein	specific	335049	18	147	8.23E-33	117.883	pfam02690	Na_Pi_cotrans	 - 	cl38080
Q#2085 - >GFJPDDAG_02105 hypothetical protein	superfamily	335049	18	147	8.23E-33	117.883	cl38080	Na_Pi_cotrans superfamily	 - 	 - 
Q#2086 - >GFJPDDAG_02106 Deoxyribose-phosphate aldolase	specific	234784	1	221	3.38E-136	380.674	PRK00507	PRK00507	 - 	cl21457
Q#2086 - >GFJPDDAG_02106 Deoxyribose-phosphate aldolase	superfamily	354814	1	221	3.38E-136	380.674	cl21457	DRE_TIM_metallolyase superfamily	 - 	 - 
Q#2086 - >GFJPDDAG_02106 Deoxyribose-phosphate aldolase	specific	223351	1	223	1.34E-116	331.514	COG0274	DeoC	 - 	cl21457
Q#2086 - >GFJPDDAG_02106 Deoxyribose-phosphate aldolase	specific	188646	5	208	9.93E-107	305.61	cd00959	DeoC	 - 	cl28986
Q#2086 - >GFJPDDAG_02106 Deoxyribose-phosphate aldolase	superfamily	355862	5	208	9.93E-107	305.61	cl28986	Aldolase_Class_I superfamily	 - 	 - 
Q#2086 - >GFJPDDAG_02106 Deoxyribose-phosphate aldolase	specific	272921	6	215	7.63E-106	303.615	TIGR00126	deoC	 - 	cl21457
Q#2086 - >GFJPDDAG_02106 Deoxyribose-phosphate aldolase	non-specific	280041	7	216	8.44E-12	62.4076	pfam01791	DeoC	 - 	cl21457
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	specific	200472	7	469	0	774.708	cd11333	AmyAc_SI_OligoGlu_DGase	 - 	cl07893
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	superfamily	352836	7	469	0	774.708	cl07893	AmyAc_family superfamily	 - 	 - 
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	non-specific	274115	5	553	0	637.849	TIGR02403	trehalose_treC	 - 	cl37104
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	superfamily	274115	5	553	0	637.849	cl37104	trehalose_treC superfamily	 - 	 - 
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	non-specific	182849	5	548	0	546.654	PRK10933	PRK10933	 - 	cl32612
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	superfamily	182849	5	548	0	546.654	cl32612	PRK10933 superfamily	 - 	 - 
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	specific	223443	9	511	1.69E-153	449.056	COG0366	AmyA	 - 	cl33851
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	superfamily	223443	9	511	1.69E-153	449.056	cl33851	AmyA superfamily	 - 	 - 
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	specific	333862	28	372	9.90E-133	389.404	pfam00128	Alpha-amylase	 - 	cl37965
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	superfamily	333862	28	372	9.90E-133	389.404	cl37965	Alpha-amylase superfamily	 - 	 - 
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	specific	214758	13	106	9.30E-43	150.172	smart00642	Aamy	C	cl07893
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	specific	339792	476	550	1.67E-07	48.2993	pfam16657	Malt_amylase_C	 - 	cl02706
"Q#2087 - >GFJPDDAG_02107 Oligo-1,6-glucosidase"	superfamily	351862	476	550	1.67E-07	48.2993	cl02706	Malt_amylase_C superfamily	 - 	 - 
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	specific	223694	1	432	0	556.8	COG0621	MiaB	 - 	cl33981
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	superfamily	223694	1	432	0	556.8	cl33981	MiaB superfamily	 - 	 - 
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	specific	272900	4	429	0	514.484	TIGR00089	TIGR00089	 - 	cl36586
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	superfamily	272900	4	429	0	514.484	cl36586	TIGR00089 superfamily	 - 	 - 
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	non-specific	237675	1	421	2.86E-112	336.957	PRK14328	PRK14328	 - 	cl36370
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	superfamily	237675	1	421	2.86E-112	336.957	cl36370	PRK14328 superfamily	 - 	 - 
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	specific	214792	143	359	9.63E-55	181.061	smart00729	Elp3	 - 	cl33397
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	superfamily	214792	143	359	9.63E-55	181.061	cl33397	Elp3 superfamily	 - 	 - 
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	specific	334313	4	98	3.53E-38	133.394	pfam00919	UPF0004	 - 	cl38018
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	superfamily	334313	4	98	3.53E-38	133.394	cl38018	UPF0004 superfamily	 - 	 - 
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	specific	100105	152	351	1.84E-11	63.1213	cd01335	Radical_SAM	 - 	cl18962
Q#2088 - >GFJPDDAG_02108 Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB	superfamily	354374	152	351	1.84E-11	63.1213	cl18962	Radical_SAM superfamily	 - 	 - 
Q#2089 - >GFJPDDAG_02109 Ribosomal RNA small subunit methyltransferase E	specific	236959	1	250	1.13E-85	254.423	PRK11713	PRK11713	 - 	cl00611
Q#2089 - >GFJPDDAG_02109 Ribosomal RNA small subunit methyltransferase E	superfamily	321070	1	250	1.13E-85	254.423	cl00611	Methyltrans_RNA superfamily	 - 	 - 
Q#2089 - >GFJPDDAG_02109 Ribosomal RNA small subunit methyltransferase E	specific	224303	1	248	1.15E-84	252.188	COG1385	RsmE	 - 	cl00611
Q#2089 - >GFJPDDAG_02109 Ribosomal RNA small subunit methyltransferase E	specific	309554	18	242	2.80E-81	242.898	pfam04452	Methyltrans_RNA	 - 	cl00611
Q#2089 - >GFJPDDAG_02109 Ribosomal RNA small subunit methyltransferase E	non-specific	272873	1	249	1.13E-63	198.772	TIGR00046	TIGR00046	 - 	cl00611
Q#2089 - >GFJPDDAG_02109 Ribosomal RNA small subunit methyltransferase E	specific	349957	78	242	1.45E-60	187.754	cd18084	RsmE-like	 - 	cl38912
Q#2089 - >GFJPDDAG_02109 Ribosomal RNA small subunit methyltransferase E	superfamily	365788	78	242	1.45E-60	187.754	cl38912	SPOUT_MTase superfamily	 - 	 - 
Q#2090 - >GFJPDDAG_02110 Ribosomal protein L11 methyltransferase	specific	283886	2	311	1.31E-132	378.136	pfam06325	PrmA	 - 	cl29228
Q#2090 - >GFJPDDAG_02110 Ribosomal protein L11 methyltransferase	superfamily	356104	2	311	1.31E-132	378.136	cl29228	PrmA superfamily	 - 	 - 
Q#2090 - >GFJPDDAG_02110 Ribosomal protein L11 methyltransferase	specific	225173	1	312	1.21E-121	350.832	COG2264	PrmA	 - 	cl34448
Q#2090 - >GFJPDDAG_02110 Ribosomal protein L11 methyltransferase	superfamily	225173	1	312	1.21E-121	350.832	cl34448	PrmA superfamily	 - 	 - 
Q#2090 - >GFJPDDAG_02110 Ribosomal protein L11 methyltransferase	specific	234786	1	312	4.76E-118	339.82	PRK00517	prmA	 - 	cl29228
Q#2090 - >GFJPDDAG_02110 Ribosomal protein L11 methyltransferase	non-specific	273061	3	305	5.90E-117	338.347	TIGR00406	prmA	 - 	cl36640
Q#2090 - >GFJPDDAG_02110 Ribosomal protein L11 methyltransferase	superfamily	273061	3	305	5.90E-117	338.347	cl36640	prmA superfamily	 - 	 - 
Q#2090 - >GFJPDDAG_02110 Ribosomal protein L11 methyltransferase	specific	100107	178	274	1.69E-09	54.3583	cd02440	AdoMet_MTases	 - 	cl17173
Q#2090 - >GFJPDDAG_02110 Ribosomal protein L11 methyltransferase	superfamily	354317	178	274	1.69E-09	54.3583	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#2091 - >GFJPDDAG_02111 Chaperone protein DnaJ	specific	237656	1	375	0	707.641	PRK14280	PRK14280	 - 	cl36354
Q#2091 - >GFJPDDAG_02111 Chaperone protein DnaJ	superfamily	237656	1	375	0	707.641	cl36354	PRK14280 superfamily	 - 	 - 
